title,authors,id,source,date,url,abstract
Vitamin C and E supplementation and high intensity interval training induced changes in lipid profile and haematological variables of young males,"Surojit Sarkar, Swapan Kr Dey, Gouriprosad Datta, Amit Bandyopadhyay",PMC10323915,Sports Medicine and Health Science,2023-04-03,https://doi.org/10.1016/j.smhs.2023.03.006,This study investigated the effects of vitamin C and E supplementation on high-intensity interval training (HIIT) in young males. Supplementation protected against negative hematological changes and improved lipid profiles and explosive strength without affecting endurance.
"Vitamin C, A and E supplementation decreases the expression of  HSPA1A  and  HSPB1  genes in the leukocytes of young polish figure skaters during a 10-day training camp","Małgorzata Żychowska, Zbigniew Jastrzębski, Grzegorz Chruściński, Monika Michałowska–Sawczyn, Alicja...",PMC4342201,Journal of the International Society of Sports Nutrition,2015-02-11,https://doi.org/10.1186/s12970-015-0069-8,"This study examined the effect of vitamin A, C, and E supplementation on gene expression in young figure skaters during a training camp. Supplementation significantly decreased the expression of stress-related genes HSPA1A and HSPB1 in leukocytes."
Elevated hepcidin serum level in response to inflammatory and iron signals in exercising athletes is independent of moderate supplementation with vitamin C and E,"Víctor Díaz, Ana B Peinado, Laura Barba-Moreno, Sandro Altamura, Javier Butragueño, Marcela González...",PMC4562561,Physiological Reports,2015-08-01,https://doi.org/10.14814/phy2.12475,"This study investigated hepcidin levels in athletes after exercise. Hepcidin remained elevated despite vitamin C and E supplementation, indicating these vitamins do not alter the response to inflammatory and iron signals."
Short-Term High-Dose Vitamin C and E Supplementation Attenuates Muscle Damage and Inflammatory Responses to Repeated Taekwondo Competitions: A Randomized Placebo-Controlled Trial,"Chun-Chung Chou, Yu-Chi Sung, Glen Davison, Chung-Yu Chen, Yi-Hung Liao",PMC6097262,International Journal of Medical Sciences,2018-01-01,https://doi.org/10.7150/ijms.26340,"This study investigated the effects of vitamin C and E supplementation on elite Taekwondo athletes. Supplementation attenuated muscle damage, hemolysis, and inflammatory responses to repeated competitions."
"Vitamin C and E Treatment Blunts Sprint Interval Training–Induced Changes in Inflammatory Mediator-, Calcium-, and Mitochondria-Related Signaling in Recreationally Active Elderly Humans","Victoria L. Wyckelsma, Tomas Venckunas, Marius Brazaitis, Stefano Gastaldello, Audrius Snieckus, Ner...",PMC7555371,Antioxidants,2020-09-17,https://doi.org/10.3390/antiox9090879,"Sprint interval training in elderly individuals was studied with and without antioxidant treatment. Antioxidants blunted training-induced cellular signaling changes in muscle, but did not affect performance outcomes."
The effects of antioxidant vitamin supplementation on resistance exercise induced lipid peroxidation in trained and untrained participants,"Peter E Viitala, Ian J Newhouse, Norm LaVoie, Christine Gottardo",PMC479696,Lipids in Health and Disease,2004-01-01,https://doi.org/10.1186/1476-511X-3-14,"This study investigated the impact of vitamin E supplementation on exercise-induced lipid peroxidation in trained and untrained individuals. Vitamin E supplementation did not reduce oxidative damage, and training status did not affect lipid peroxidation levels post-exercise."
Exercise Training and Vitamin C Supplementation Affects Ferritin mRNA in Leukocytes without Affecting Prooxidative/Antioxidative Balance in Elderly Women,"Małgorzata Żychowska, Agata Grzybkowska, Monika Wiech, Robert Urbański, Wanda Pilch, Anna Piotrowska...",PMC7554744,International Journal of Molecular Sciences,2020-09-05,https://doi.org/10.3390/ijms21186469,Exercise training with vitamin C supplementation decreased ferritin mRNA in elderly women's leukocytes. This intervention did not alter the prooxidative/antioxidative balance.
Differences in the Pro/Antioxidative Status and Cellular Stress Response in Elderly Women after 6 Weeks of Exercise Training Supported by 1000 mg of Vitamin C Supplementation,"Małgorzata Żychowska, Ewa Sadowska-Krępa, Elisabetta Damiani, Luca Tiano, Ewa Ziemann, Alicja Nowak-...",PMC9599586,Biomedicines,2022-10-20,https://doi.org/10.3390/biomedicines10102641,This study examined the effects of exercise training with vitamin C supplementation on antioxidant status and cellular stress response in elderly women. Vitamin C supplementation increased oxidative stress markers and influenced minor changes in gene expression related to training adaptation.
A Vitamin E-Enriched Antioxidant Diet Interferes with the Acute Adaptation of the Liver to Physical Exercise in Mice,"Miriam Hoene, Martin Irmler, Johannes Beckers, Martin Hrabě de Angelis, Hans-Ulrich Häring, Cora Wei...",PMC5986427,Nutrients,2018-04-28,https://doi.org/10.3390/nu10050547,A study examined how a vitamin E-enriched diet affects the liver's response to exercise in mice. High vitamin E intake disrupted the liver's normal metabolic and inflammatory adaptations to physical activity.
Vitamin C and E Treatment Blocks Changes in Kynurenine Metabolism Triggered by Three Weeks of Sprint Interval Training in Recreationally Active Elderly Humans,"Victoria L. Wyckelsma, Ada Trepci, Lilly Schwieler, Tomas Venckunas, Marius Brazaitis, Sigitas Kaman...",PMC8465740,Antioxidants,2021-09-10,https://doi.org/10.3390/antiox10091443,Sprint interval training in elderly men altered kynurenine pathway metabolism towards neuroprotection. This beneficial shift was prevented by concurrent vitamin C and E supplementation.
Influence of Vitamin C Supplementation on Oxidative Stress and Neutrophil Inflammatory Response in Acute and Regular Exercise,"Ljiljana M. Popovic, Nebojsa R. Mitic, Dijana Miric, Boban Bisevac, Mirjana Miric, Brankica Popovic",PMC4352897,Oxidative Medicine and Cellular Longevity,2015-01-01,https://doi.org/10.1155/2015/295497,This study investigated vitamin C's impact on oxidative stress and neutrophil inflammation from exercise. Vitamin C supplementation reduced exercise-induced lipid peroxidation but did not affect neutrophil inflammatory response.
"Supplementation with α-Lipoic Acid, CoQ10, and Vitamin E Augments Running Performance and Mitochondrial Function in Female Mice","Arkan Abadi, Justin D. Crane, Daniel Ogborn, Bart Hettinga, Mahmood Akhtar, Andrew Stokl, Lauren Mac...",PMC3614986,PLoS ONE,2013-01-01,https://doi.org/10.1371/journal.pone.0060722,"This study investigated the effects of an antioxidant cocktail on running performance and mitochondrial function in mice. The supplement improved performance and mitochondrial function in untrained female mice, but not in trained mice."
Enhanced Antioxidative Defense by Vitamins C and E Consumption Prevents 7-Day High-Salt Diet-Induced Microvascular Endothelial Function Impairment in Young Healthy Individuals,"Lidija Barić, Ines Drenjančević, Martina Mihalj, Anita Matić, Marko Stupin, Luka Kolar, Zrinka Mihal...",PMC7141509,Journal of Clinical Medicine,2020-03-20,https://doi.org/10.3390/jcm9030843,This study investigated if vitamins C and E prevent high-salt diet-induced microvascular dysfunction in healthy individuals. The findings show these vitamins prevented the diet's negative effects on endothelial function by mitigating oxidative stress.
Effect of high-dose vitamin C and E supplementation on muscle recovery and training adaptation: a mini review,Jooyoung Kim,PMC10440181,biomedrxiv,2023-06-01,https://doi.org/10.20463/pan.2023.0012,"This review examined high-dose vitamin C and E supplementation's effects on exercise-induced muscle recovery and training adaptation. Evidence suggests potential negative impacts on adaptation, with unclear benefits for recovery."
Modification of the Effect of Vitamin E Supplementation on the Mortality of Male Smokers by Age and Dietary Vitamin C,"Harri Hemilä, Jaakko Kaprio",PMC2661323,American Journal of Epidemiology,2009-04-15,https://doi.org/10.1093/aje/kwn413,"Vitamin E supplementation's effect on mortality in male smokers was examined. Its impact varied significantly by age and dietary vitamin C intake, suggesting heterogeneous effects in different population subgroups."
Do Antioxidant Vitamins Prevent Exercise-Induced Muscle Damage? A Systematic Review,"María Martinez-Ferran, Fabian Sanchis-Gomar, Carl J. Lavie, Giuseppe Lippi, Helios Pareja-Galeano",PMC7278664,PMC,2020-04-29,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7278664/,This systematic review examined vitamin C and E supplementation's effects on exercise-induced muscle damage. The available data are not conclusive regarding whether these vitamins prevent muscle damage.
Complex Effects of Vitamin E and Vitamin C Supplementation on  in Vitro  Neonatal Mononuclear Cell Responses to Allergens,"Heather J. H. Wassall, Graham Devereux, Anthony Seaton, Robert N. Barker",PMC3798907,Nutrients,2013-08-26,https://doi.org/10.3390/nu5093337,"This study examined how vitamin E and C supplementation affects neonatal immune cells' response to allergens. Vitamin E showed complex effects, sometimes reducing proliferation and other times increasing it, while vitamin C had varied impacts on cytokine production."
The Effects of Strength Training Combined with Vitamin C and E Supplementation on Skeletal Muscle Mass and Strength: A Systematic Review and Meta-Analysis,"Maurilio T. Dutra, Wagner Rodrigues Martins, Alexandre L. A. Ribeiro, Martim Bottaro",PMC6973181,biomedrxiv,2020-01-01,https://doi.org/10.1155/2020/3505209,This systematic review and meta-analysis examined studies on vitamin C and E supplementation combined with strength training. The findings suggest these supplements do not enhance muscle strength or mass and may even attenuate hypertrophy.
Potential harms of supplementation with high doses of antioxidants in athletes,"Shunchang Li, Babatunde Fasipe, Ismail Laher",PMC9241084,biomedrxiv,2022-06-11,https://doi.org/10.1016/j.jesf.2022.06.001,This paper reviews the use of high-dose antioxidant supplements by athletes. It concludes that these supplements may hinder beneficial training adaptations and potentially cause harm.
The effects of multi mineral-vitamin D and vitamins (C+E) supplementation in the prevention of preeclampsia: An RCT,"Milad Azami, Tayebe Azadi, Sepidezahra Farhang, Shoobo Rahmati, Khadijeh Pourtaghi",PMC5510580,International Journal of Reproductive Biomedicine,2017-05-01,,A randomized trial investigated multimineral-vitamin D and vitamins C+E supplementation in pregnant women. Multimineral-vitamin D significantly reduced preeclampsia incidence and neonatal complications compared to controls.
Antioxidant supplements and endurance exercise: Current evidence and mechanistic insights,"Shaun A. Mason, Adam J. Trewin, Lewan Parker, Glenn D. Wadley",PMC7284926,PMC,2020-02-20,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7284926/,"This review examines antioxidant supplements for endurance athletes. Most supplements lack evidence for performance enhancement, with some potentially hindering training adaptations."
"Antioxidants and Exercise: A Redox-Informed Framework for Training Adaptation, Performance, and Recovery",Dan Cristian Mănescu; Andrei Tudor; Andreea Maria Mănescu; Iulius Radulian Mărgărit; Cătălin Octavia...,PMC13113188,biomedrxiv,2026-04-07,https://doi.org/10.3390/antiox15040456,"Antioxidants can hinder training adaptations by blunting exercise-induced signals. However, certain food-derived antioxidants may aid recovery without impairing gains. A framework called Redox-Adaptive Periodization is proposed to optimize antioxidant use based on training goals."
Prior exercise and antioxidant supplementation: effect on oxidative stress and muscle injury,"Richard J Bloomer, Michael J Falvo, Brian K Schilling, Webb A Smith",PMC2131751,Journal of the International Society of Sports Nutrition,2007-01-01,https://doi.org/10.1186/1550-2783-4-9,"This study investigated the effects of prior eccentric exercise and antioxidant supplementation on muscle injury and oxidative stress in resistance-trained men. Neither intervention, alone or combined, significantly reduced markers of muscle injury or oxidative stress."
"Effect of Vitamins A, C, and E Supplementation in the Treatment of Metabolic Syndrome in Albino Rats","L. S. Bilbis, S. A. Muhammad, Y. Saidu, Y. Adamu",PMC3431076,Biochemistry Research International,2012-01-01,https://doi.org/10.1155/2012/678582,"This study examined the effects of vitamins A, C, and E on metabolic syndrome in rats fed a high-salt diet. Vitamin supplementation significantly reduced blood pressure, improved lipid profiles, and increased antioxidant status, suggesting a protective role."
Controversies of antioxidant vitamins supplementation in exercise: ergogenic or ergolytic effects in humans?,"Cainara Lins Draeger, Andréia Naves, Natália Marques, Ana Beatriz Baptistella, Renata Alves Carnauba...",PMC3975949,Journal of the International Society of Sports Nutrition,2014-01-01,https://doi.org/10.1186/1550-2783-11-4,"This commentary reviews recent studies on antioxidant vitamin supplementation and exercise-induced oxidative stress. Findings are controversial, with supplementation showing ergogenic, ergolytic, or no effects on physiological parameters and antioxidant enzyme activity."
Effect of vitamin E succinate on inflammatory cytokines induced by high-intensity interval training,"Hadi Sarir, Ghodsieh Emdadifard, Homayoun Farhangfar, Hossein TaheriChadorneshin",PMC4766825,Journal of Research in Medical Sciences : The Official Journal of Isfahan University of Medical Sciences,2015-12-01,https://doi.org/10.4103/1735-1995.172986,This study investigated vitamin E succinate's effect on inflammatory cytokines after high-intensity interval training in rats. Vitamin E succinate supplementation reduced HIIT-induced increases in IL-6 and TNF-α.
Supplementation with Vitamins C and E and Exercise-Induced Delayed-Onset Muscle Soreness: A Systematic Review,"María F. Torre, María Martinez-Ferran, Néstor Vallecillo, Sergio L. Jiménez, Carlos Romero-Morales, ...",PMC7918905,PMC,2021-02-12,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7918905/,This systematic review examined vitamin C and E supplementation's effect on exercise-induced muscle soreness. The evidence is insufficient to confirm these vitamins minimize delayed-onset muscle soreness.
"Mitigating the Growth, Biochemical Changes, Genotoxic and Pathological Effects of Copper Toxicity in Broiler Chickens by Supplementing Vitamins C and E","Mohamed A. Hashem, Sahar S. Abd El Hamied, Eman M. A. Ahmed, Shimaa A. Amer, Mohamed E. El-Sharnouby",PMC8234185,Animals : an Open Access Journal from MDPI,2021-06-17,https://doi.org/10.3390/ani11061811,"This study investigated the effects of copper sulfate toxicity and vitamin C/E supplementation on broiler chickens. Vitamins C and E, especially when combined, helped mitigate the negative impacts of copper toxicity on growth and liver health."
Prevention of Mammary Tumorigenesis in Acatalasemic Mice by Vitamin E Supplementation,"Kunihiko Ishii, Li‐Xue Zhen, Da‐hong Wang, Yuka Funamori, Katsuo Ogawa, Kazuhisa Taketa",PMC5921155,Japanese Journal of Cancer Research : Gann,1996-07-01,https://doi.org/10.1111/j.1349-7006.1996.tb00277.x,Acatalasemic mice were studied to assess vitamin E's effect on mammary tumors. Vitamin E supplementation significantly reduced mammary tumor incidence in these mice.
Vitamin E supplementation and pneumonia risk in males who initiated smoking at an early age: effect modification by body weight and dietary vitamin C,"Harri Hemilä, Jaakko Kaprio",PMC2603040,Nutrition Journal,2008-01-01,https://doi.org/10.1186/1475-2891-7-33,"This study examined vitamin E's effect on pneumonia risk in early-smoking males. Vitamin E increased pneumonia risk in underweight and very overweight smokers, especially those with high dietary vitamin C."
"Combined effect of antioxidant supplementation and resistance training on oxidative stress markers, muscle and body composition in an elderly population",F. Bobeuf; M. Labonte; I.J. Dionne; Abdelouahed Khalil,PMC12878122,"The Journal of Nutrition, Health & Aging",2011-07-04,https://doi.org/10.1007/s12603-011-0097-2,"This study was aimed to examine the effect of vitamin C/E intake alone or combined with resistance training on antioxidant/pro-oxidant status, muscle strength and body composition in an elderly popula"
Vitamin E Dietary Supplementation Improves Neurological Symptoms and Decreases c-Abl/p73 Activation in Niemann-Pick C Mice,"Tamara Marín, Pablo Contreras, Juan Francisco Castro, David Chamorro, Elisa Balboa, Mònica Bosch-Mor...",PMC4145291,Nutrients,2014-07-30,https://doi.org/10.3390/nu6083000,"Dietary vitamin E supplementation was studied in Niemann-Pick C mice to assess its impact on neurological symptoms and disease progression. The supplementation delayed neurodegeneration, improved motor function, and reduced markers of oxidative stress and apoptosis."
Carbon tetrachloride-induced liver disease in rats: the potential effect of supplement oils with vitamins E and C on the nutritional status,"Rasha S. A. Ismail, Ashraf A. A. El-Megeid, Aly R. Abdel-Moemin",PMC2716554,GMS German Medical Science,2009-06-30,https://doi.org/10.3205/000064,"This study investigated the effects of different oils and vitamin supplementation on carbon tetrachloride-induced liver damage in rats. Supplementing oils with vitamins E and C, particularly flaxseed oil, significantly improved liver function and histology."
Antioxidant Effects and Insulin Resistance Improvement of Chromium Combined with Vitamin C and E Supplementation for Type 2 Diabetes Mellitus,Ming-Hoang Lai,PMC2581761,Journal of Clinical Biochemistry and Nutrition,2008-11-01,https://doi.org/10.3164/jcbn.2008064,"This study investigated the effects of chromium, vitamin C, and E supplementation on type 2 diabetes patients. Combined supplementation significantly reduced oxidative stress and improved glucose metabolism."
"The Effect of Combined Vitamin C and Vitamin E Supplementation on Oxidative Stress Markers in Women with Endometriosis: A Randomized, Triple-Blind Placebo-Controlled Clinical Trial","Leila Amini, Razieh Chekini, Mohammad Reza Nateghi, Hamid Haghani, Tannaz Jamialahmadi, Thozhukat Sa...",PMC8172324,Pain Research & Management,2021-01-01,https://doi.org/10.1155/2021/5529741,This study investigated the effects of combined vitamin C and E supplementation on oxidative stress and pain in women with endometriosis. The supplementation significantly reduced oxidative stress markers and pelvic pain symptoms.
Antioxidants and Sports Performance,"Vicente Javier Clemente-Suárez, Álvaro Bustamante-Sanchez, Juan Mielgo-Ayuso, Ismael Martínez-Guarda...",PMC10220679,biomedrxiv,2023-05-18,https://doi.org/10.3390/nu15102371,"This review analyzes the role of reactive oxygen species (ROS) and antioxidant responses in sports performance and training adaptations. ROS production during exercise significantly impacts performance, and antioxidants can aid recovery and performance."
"Associations of serum levels of vitamins A, C, and E with the risk of cognitive impairment among elderly Koreans","Sung Hee Kim, Yeong Mi Park, Bo Youl Choi, Mi Kyung Kim, Sungwon Roh, Kyunga Kim, Yoon Jung Yang",PMC5886968,Nutrition Research and Practice,2018-04-01,https://doi.org/10.4162/nrp.2018.12.2.160,"This study examined serum vitamin levels and cognitive impairment risk in elderly Koreans. Higher beta-gamma tocopherol levels were associated with a reduced risk of cognitive impairment, particularly in men and non-smokers."
Combination of vitamin E and vitamin C alleviates renal function in hyperoxaluric rats via antioxidant activity,"Orapun JATURAKAN, Thasinas DISSAYABUTRA, Narongsak CHAIYABUTR, Anusak KIJTAWORNRAT, Piyaratana TOSUK...",PMC5447979,The Journal of Veterinary Medical Science,2017-04-08,https://doi.org/10.1292/jvms.17-0083,This study investigated the effects of vitamin E and C on hyperoxaluric rats. Combined vitamin E and C supplementation protected against oxalate-induced kidney damage by reducing oxidative stress.
Vitamin C Protects from Impairment of Memory Induced by E-Cigarette Aerosol Exposure,"Karem H. Alzoubi, Omar F. Khabour, Nour Al-Sawalha, Enaam M. Al Momany, Anan Jarab, Razan Haddad, Na...",PMC12645129,Current Neuropharmacology,2025-05-06,https://doi.org/10.2174/011570159X341759250119141806,This study investigated if Vitamin C protects rats from memory impairment caused by e-cigarette aerosol exposure. Vitamin C prevented memory deficits and restored oxidative stress markers and BDNF levels.
Excessive Vitamin E Supplementation: Implications for Ovarian Physiology and Reproductive Health,"Farzaneh Rabiee, Masoud Fattahi, Mohammad Iranzad, Mohsen Rahimi Andani, Farnoosh Jafarpour, Mohamma...",PMC12824594,Oxidative Medicine and Cellular Longevity,2026-01-22,https://doi.org/10.1155/omcl/1330508,"This study investigated the effects of different vitamin E doses on mouse reproductive health. Excessive vitamin E supplementation impaired fertility, oocyte and embryo development, and ovarian function by altering oxidative stress markers."
Antioxidants and Skeletal Muscle Performance: “Common Knowledge” vs. Experimental Evidence,"Andrés Hernández, Arthur Cheng, Håkan Westerblad",PMC3298958,PMC,2012-03-12,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3298958/,This paper reviews experimental evidence on the effects of antioxidants on skeletal muscle performance. Findings suggest that common beliefs about antioxidant benefits may not be supported by scientific data and could potentially be harmful.
International Society of Sports Nutrition position stand: effects of dietary antioxidants on exercise and sports performance,Drew E. Gonzalez; Broderick L. Dickerson; Brandon M. Roberts; Jennifer A. Kurtz; Hunter S. Waldman; ...,PMC12915426,Journal of the International Society of Sports Nutrition,2026-02-17,https://doi.org/10.1080/15502783.2026.2629828,"Following a comprehensive review, the International Society of Sports Nutrition (ISSN) has developed an official position on the role of dietary antioxidants in exercise and sport. Antioxidants play a"
Vitamin E Supplementation Delays Cellular Senescence  In Vitro,"Giorgio La Fata, Nicole Seifert, Peter Weber, M. Hasan Mohajeri",PMC4647025,BioMed Research International,2015-01-01,https://doi.org/10.1155/2015/563247,This study investigated vitamin E's effect on cellular senescence in human cells. Vitamin E supplementation reduced senescent cells by downregulating P21 expression.
Exercise-Induced Oxidative Stress and Dietary Antioxidants,"Abbas Yavari, Maryam Javadi, Parvin Mirmiran, Zahra Bahadoran",PMC4393546,PMC,2015-02-20,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4393546/,This review examined evidence on antioxidant supplementation and exercise-induced oxidative stress. A balanced diet rich in natural antioxidants is recommended over supplementation for athletes.
Vitamin Supplementation in Sports: A Decade of Evidence-Based Insights,"Magdalena Wiacek, Emilia Nowak, Piotr Lipka, Remigiusz Denda, Igor Z. Zubrzycki",PMC12845069,PMC,2026-01-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12845069/,"This review synthesizes a decade of research on vitamin supplementation in athletes. Vitamin D deficiency is common, and while some vitamins aid performance, supplementation should be individualized and based on confirmed deficiencies."
"Supplementation of Underfed Twin-Bearing Ewes with Herbal Vitamins C and E: Impacts on Birth Weight, Postnatal Growth, and Pre-Weaning Survival of the Lambs","Víctor H. Parraguez, Francisco Sales, Oscar A. Peralta, Eileen Narbona, Raúl Lira, Mónica De los Rey...",PMC7223360,Animals : an Open Access Journal from MDPI,2020-04-09,https://doi.org/10.3390/ani10040652,"Herbal vitamins C and E, alone or with concentrate, were supplemented to underfed twin-bearing ewes. Supplementation improved lamb birth weight and antioxidant capacity, with combined treatment showing the best results."
A metabolomic investigation of the effects of vitamin E supplementation in humans,"Max Wong, John K Lodge",PMC3541165,Nutrition & Metabolism,2012-01-01,https://doi.org/10.1186/1743-7075-9-110,"This study investigated plasma metabolome changes after vitamin E supplementation in healthy males. Vitamin E supplementation altered lysophosphatidylcholine levels, suggesting an influence on phospholipid metabolism."
Effects of Vitamin C Supplementation on Plasma and Urinary Vitamin C Concentration in Korean Women,"Jayoung Choi, Do-Yeon Kim, Ryowon Choue, Hyunjung Lim",PMC5539213,Clinical Nutrition Research,2017-07-01,https://doi.org/10.7762/cnr.2017.6.3.198,"This study investigated the effects of 100 mg and 2,000 mg vitamin C supplements on Korean women. Both doses increased plasma and urinary vitamin C, with the higher dose reducing oxidative stress and the lower dose reducing fatigue."
Effects of ascorbic acid supplementation on oxidative stress markers in healthy women following a single bout of exercise,"Manita Yimcharoen, Suwatsin Kittikunnathum, Chawannut Suknikorn, Wichuda Nak-on, Petcharee Yeethong,...",PMC6341721,biomedrxiv,2019-01-21,https://doi.org/10.1186/s12970-019-0269-8,This study investigated ascorbic acid's effects on oxidative stress markers in women after exercise. Ascorbic acid improved antioxidant capacity but did not prevent exercise-induced muscle damage.
Marginal vitamin C status is associated with reduced fat oxidation during submaximal exercise in young adults,"Carol S Johnston, Corinne Corte, Pamela D Swan",PMC1564400,biomedrxiv,2006-01-01,https://doi.org/10.1186/1743-7075-3-35,"Marginal vitamin C status was studied in relation to fat oxidation during submaximal exercise. Low vitamin C status was associated with reduced fat oxidation, which was improved by vitamin C repletion."
Effect of vitamins C or E supplementation to Tris diluent on the semen quality of Awassi rams preserved at 5 ˚C,"Osama Ibrahim Azawi, Elias Khudhur Hussein",PMC4312374,Veterinary Research Forum,2013-01-01,,"This study investigated the effect of adding vitamins C or E to a semen diluent for Awassi rams stored at 5°C. Adding vitamins C or E improved sperm motility, viability, and reduced abnormalities during storage."
"Association of vitamin C, vitamin D, vitamin E and risk of bladder cancer: a dose-response meta-analysis","Fuqiang Chen, Qingshu Li, Yang Yu, Wenrong Yang, Fei Shi, Yan Qu",PMC5386108,Scientific Reports,2015-04-23,https://doi.org/10.1038/srep09599,"This meta-analysis examined the link between vitamins C, D, and E and bladder cancer risk. Higher vitamin D and E intake, particularly alpha-tocopherol, may reduce risk, while gamma-tocopherol might increase it, with effects more pronounced in smokers."
Exercise performance and physiological responses: the potential role of redox imbalance,"Kavey Vidal, Nathaniel Robinson, Stephen J. Ives",PMC5392515,biomedrxiv,2017-03-31,https://doi.org/10.14814/phy2.13225,"This study investigated the effects of hyperoxia and an antioxidant cocktail on cycling performance and physiological responses. Ingesting an antioxidant cocktail impaired performance, ventilation, and economy, suggesting a disruption of redox balance."
