title,authors,id,source,date,url,abstract
Exercise performance and physiological responses: the potential role of redox imbalance,"Kavey Vidal, Nathaniel Robinson, Stephen J. Ives",PMC5392515,biomedrxiv,2017-03-31,https://doi.org/10.14814/phy2.13225,"This study investigated the effects of hyperoxia and an antioxidant cocktail on cycling performance and physiological responses. Ingesting an antioxidant cocktail impaired performance, ventilation, and economy, suggesting a disruption of redox balance."
Do Antioxidant Vitamins Prevent Exercise-Induced Muscle Damage? A Systematic Review,"María Martinez-Ferran, Fabian Sanchis-Gomar, Carl J. Lavie, Giuseppe Lippi, Helios Pareja-Galeano",PMC7278664,PMC,2020-04-29,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7278664/,This systematic review examined vitamin C and E supplementation's effects on exercise-induced muscle damage. The available data are not conclusive regarding whether these vitamins prevent muscle damage.
Antioxidants and Sports Performance,"Vicente Javier Clemente-Suárez, Álvaro Bustamante-Sanchez, Juan Mielgo-Ayuso, Ismael Martínez-Guarda...",PMC10220679,biomedrxiv,2023-05-18,https://doi.org/10.3390/nu15102371,"This review analyzes the role of reactive oxygen species (ROS) and antioxidant responses in sports performance and training adaptations. ROS production during exercise significantly impacts performance, and antioxidants can aid recovery and performance."
"Training Enhances Immune Cells Mitochondrial Biosynthesis, Fission, Fusion, and Their Antioxidant Capabilities Synergistically with Dietary Docosahexaenoic Supplementation","Carla Busquets-Cortés, Xavier Capó, Miquel Martorell, Josep A. Tur, Antoni Sureda, Antoni Pons",PMC5028859,Oxidative Medicine and Cellular Longevity,2016-01-01,https://doi.org/10.1155/2016/8950384,Training and DHA supplementation increased mitochondrial proteins and activity in immune cells. This combined intervention enhanced mitochondrial function more than training alone.
Effect of high-dose vitamin C and E supplementation on muscle recovery and training adaptation: a mini review,Jooyoung Kim,PMC10440181,biomedrxiv,2023-06-01,https://doi.org/10.20463/pan.2023.0012,"This review examined high-dose vitamin C and E supplementation's effects on exercise-induced muscle recovery and training adaptation. Evidence suggests potential negative impacts on adaptation, with unclear benefits for recovery."
Effects of Urolithin A supplementation on performance and antioxidant status in academy soccer players during preseason: a pilot randomised controlled trial,"Andrea Monsalve Acevedo, Colin Sanctuary, Robert John Aitken, Alex Wilkins, Natasha Harrison, Mitche...",PMC12611738,PMC,2025-10-30,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC12611738/,This pilot study investigated Urolithin A supplementation in academy soccer players during preseason training. Urolithin A supplementation significantly improved aerobic endurance compared to placebo.
International Society of Sports Nutrition position stand: effects of dietary antioxidants on exercise and sports performance,Drew E. Gonzalez; Broderick L. Dickerson; Brandon M. Roberts; Jennifer A. Kurtz; Hunter S. Waldman; ...,PMC12915426,Journal of the International Society of Sports Nutrition,2026-02-17,https://doi.org/10.1080/15502783.2026.2629828,"Following a comprehensive review, the International Society of Sports Nutrition (ISSN) has developed an official position on the role of dietary antioxidants in exercise and sport. Antioxidants play a"
"Effects of antioxidant supplement on immune health and physical wellbeing: A randomized, controlled trial","Jessie Hawkins, Christy Hires, Elizabeth Dunne, Lindsey Keenan",PMC9212968,PMC,2022-06-21,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9212968/,"An antioxidant supplement was tested against a placebo in healthy adults. The supplement significantly improved overall health, reduced illness duration, and enhanced sleep quality."
Exercise-Induced Oxidative Stress and Dietary Antioxidants,"Abbas Yavari, Maryam Javadi, Parvin Mirmiran, Zahra Bahadoran",PMC4393546,PMC,2015-02-20,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4393546/,This review examined evidence on antioxidant supplementation and exercise-induced oxidative stress. A balanced diet rich in natural antioxidants is recommended over supplementation for athletes.
Effects of Vitamin and Antioxidant Supplements in Prevention of Bladder Cancer: a Meta-Analysis of Randomized Controlled Trials,"So-Jung Park, Seung-Kwon Myung, Yunju Lee, Yong-Jae Lee",PMC5334161,PMC,2017-04-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5334161/,"This meta-analysis examined vitamin and antioxidant supplements for bladder cancer prevention across fourteen RCTs. These supplements showed no preventive effect, with beta-carotene alone potentially increasing risk."
Training and Adaptation of Beef Calves to Precision Supplementation Technology for Individual Supplementation in Grazing Systems,"Joshua L. Jacobs, Matt J. Hersom, John G. Andrae, Susan K. Duckett",PMC10525824,Animals : an Open Access Journal from MDPI,2023-09-09,https://doi.org/10.3390/ani13182872,Beef calves were trained to use precision feeders for individual supplementation. The study assessed adaptation rates and feeding patterns of different calf groups to this technology.
Effect of Antioxidant Vitamin Supplementation on Cardiovascular Outcomes: A Meta-Analysis of Randomized Controlled Trials,"Yizhou Ye, Jing Li, Zhongxiang Yuan",PMC3577664,PMC,2013-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3577664/,"A meta-analysis of randomized controlled trials examined antioxidant vitamin supplementation's effect on cardiovascular outcomes. The study found no significant impact on major cardiovascular events, myocardial infarction, stroke, or death."
Effects of ingesting a pre-workout dietary supplement with and without synephrine for 8 weeks on training adaptations in resistance-trained males,"Y. Peter Jung, Conrad P. Earnest, Majid Koozehchian, Minye Cho, Nick Barringer, Dillon Walker, Chris...",PMC5234097,PMC,2017-01-03,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5234097/,"This study investigated the effects of a pre-workout supplement with and without synephrine on resistance-trained males over 8 weeks. No significant differences were found in most training adaptations, but some improvements in cognitive function and strength were observed with the supplement."
The Effects of Strength Training Combined with Vitamin C and E Supplementation on Skeletal Muscle Mass and Strength: A Systematic Review and Meta-Analysis,"Maurilio T. Dutra, Wagner Rodrigues Martins, Alexandre L. A. Ribeiro, Martim Bottaro",PMC6973181,biomedrxiv,2020-01-01,https://doi.org/10.1155/2020/3505209,This systematic review and meta-analysis examined studies on vitamin C and E supplementation combined with strength training. The findings suggest these supplements do not enhance muscle strength or mass and may even attenuate hypertrophy.
Effect of carbohydrate–protein supplementation on endurance training adaptations,"Abdullah F. Alghannam, Iain Templeman, Joel E. Thomas, Dawid Jedrzejewski, Samuel Griffiths, Joseph ...",PMC7502056,European Journal of Applied Physiology,2020-08-05,https://doi.org/10.1007/s00421-020-04450-1,"This study investigated the effect of post-exercise carbohydrate-protein supplementation on endurance training adaptations in men and women. Post-exercise protein supplementation increased mTOR gene expression, but did not enhance improvements in maximal oxygen uptake compared to carbohydrate-only supplementation."
"Vitamin C and E Treatment Blunts Sprint Interval Training–Induced Changes in Inflammatory Mediator-, Calcium-, and Mitochondria-Related Signaling in Recreationally Active Elderly Humans","Victoria L. Wyckelsma, Tomas Venckunas, Marius Brazaitis, Stefano Gastaldello, Audrius Snieckus, Ner...",PMC7555371,Antioxidants,2020-09-17,https://doi.org/10.3390/antiox9090879,"Sprint interval training in elderly individuals was studied with and without antioxidant treatment. Antioxidants blunted training-induced cellular signaling changes in muscle, but did not affect performance outcomes."
Effects of Zinc Magnesium Aspartate (ZMA) Supplementation on Training Adaptations and Markers of Anabolism and Catabolism,"Colin D Wilborn, Chad M Kerksick, Bill I Campbell, Lem W Taylor, Brandon M Marcello, Christopher J R...",PMC2129161,Journal of the International Society of Sports Nutrition,2004-01-01,https://doi.org/10.1186/1550-2783-1-2-12,"This study investigated ZMA supplementation's effects on training adaptations and hormone profiles in resistance-trained males. ZMA did not significantly improve training adaptations, body composition, or hormone levels compared to placebo."
Aerobic Exercise Training Adaptations Are Increased by Postexercise Carbohydrate-Protein Supplementation,"Lisa Ferguson-Stegall, Erin McCleave, Zhenping Ding, Phillip G. Doerner III, Yang Liu, Bei Wang, Mar...",PMC3136187,Journal of Nutrition and Metabolism,2011-01-01,https://doi.org/10.1155/2011/623182,"This study investigated the effects of post-exercise chocolate milk, carbohydrate, or placebo supplementation on aerobic training adaptations. Chocolate milk supplementation led to greater improvements in aerobic capacity and body composition compared to carbohydrate or placebo."
"Dietary thiols in exercise: oxidative stress defence, exercise performance, and adaptation","Yanita McLeay, Stephen Stannard, Stuart Houltham, Carlene Starck",PMC5408473,biomedrxiv,2017-04-27,https://doi.org/10.1186/s12970-017-0168-9,"This paper reviews dietary thiols, focusing on their role in exercise-induced oxidative stress defense and performance. It suggests that thiol donors, like keratin, may enhance antioxidant capacity and performance without negatively impacting training adaptations."
Antioxidants to Supplement or Not to Supplement That Is the Question,"Stanley Omaye, Nabil Elsayed",PMC4665397,Antioxidants,2012-09-25,https://doi.org/10.3390/antiox1010001,
The effect of fish oil supplementation on resistance training-induced adaptations,"Jeffery L. Heileson, Steven B. Machek, Dillon R. Harris, Sara Tomek, Leticia C. de Souza, Adam J. Ki...",PMC9970203,PMC,2023-02-23,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9970203/,"This study investigated the effects of fish oil supplementation on resistance training adaptations in young adults. Fish oil supplementation, compared to placebo, significantly increased bench press strength but did not significantly alter body composition or squat strength."
Reexamination of a Meta-Analysis of the Effect of Antioxidant Supplementation on Mortality and Health in Randomized Trials,"Hans K. Biesalski, Tilman Grune, Jana Tinz, Iris Zöllner, Jeffrey B. Blumberg",PMC3257709,PMC,2010-08-30,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3257709/,"This paper re-examines a meta-analysis on antioxidant supplementation. The re-evaluation found that most trials showed neutral or positive outcomes, suggesting benefits should be considered alongside risks."
Comparison of the effects of two antioxidant diets on oxidative stress markers in triathletes,"Claudia D. Schneider, Patricia M. Bock, Georgia F. Becker, Jose Claudio F. Moreira, Adriane Bello-Kl...",PMC6234303,biomedrxiv,2018-03-30,https://doi.org/10.5114/biolsport.2018.74194,This study compared the effects of regular and high antioxidant diets on oxidative stress markers in triathletes. A high antioxidant diet improved several markers of redox status in the athletes.
"6-Week Supplementation with  Tribulus terrestris  L. to Trained Male CrossFit ®  Athletes on Muscle, Inflammation, and Antioxidant Biomarkers: A Randomized, Single-Blind, Placebo-Controlled Trial","Diego Fernández-Lázaro, Jesús Seco-Calvo, Jorge Pascual-Fernández, Carlos Domínguez-Ortega, Miguel D...",PMC9736311,PMC,2022-12-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9736311/,"This study investigated the effects of 6-week *Tribulus terrestris* supplementation on trained male CrossFit athletes. Supplementation attenuated oxidative stress, muscle damage, and inflammation compared to placebo."
"Effects of protein supplementation on body composition, physiological adaptations, and performance during endurance training: a systematic review and meta-analysis","Yang Xiao, ZhengWu Deng, Wei Sun, JiaYi Li, WeiFeng Gao",PMC12369418,Frontiers in Nutrition,2025-08-07,https://doi.org/10.3389/fnut.2025.1663860,"This systematic review and meta-analysis examined protein supplementation's effects during endurance training. Protein supplementation modestly improved time to exhaustion and lean body mass, with potential VO2max benefits for untrained individuals."
"Combined effect of antioxidant supplementation and resistance training on oxidative stress markers, muscle and body composition in an elderly population",F. Bobeuf; M. Labonte; I.J. Dionne; Abdelouahed Khalil,PMC12878122,"The Journal of Nutrition, Health & Aging",2011-07-04,https://doi.org/10.1007/s12603-011-0097-2,"This study was aimed to examine the effect of vitamin C/E intake alone or combined with resistance training on antioxidant/pro-oxidant status, muscle strength and body composition in an elderly popula"
"The Effects of Omega-3 Supplementation Combined with Strength Training on Neuro-Biomarkers, Inflammatory and Antioxidant Responses, and the Lipid Profile in Physically Healthy Adults","Sedat Okut, Murat Ozan, Yusuf Buzdağli, Halil Uçar, Muhammet Raşit İnaç, Muhammet Talha Han, Esra Ba...",PMC12251297,Nutrients,2025-06-24,https://doi.org/10.3390/nu17132088,"This study examined the effects of omega-3 supplementation alongside strength training in healthy adults. The combination significantly improved lipid profiles, reduced inflammation, enhanced antioxidant status, boosted neuro-biomarkers, and increased physical performance."
The Effect of Antioxidant Supplementation on Fatigue during Exercise: Potential Role for NAD + (H),"John Mach, Adrian W. Midgley, Steve Dank, Ross S. Grant, David J. Bentley",PMC3257644,Nutrients,2010-03-10,https://doi.org/10.3390/nu2030319,"This study investigated the impact of antioxidant supplementation on exercise fatigue and NAD+ levels. Antioxidant supplementation increased exercise time to fatigue and serum NAD+ levels, suggesting reduced oxidative stress improved aerobic respiration."
Editorial: Exercise-induced oxidative stress and the role of antioxidants in sport and exercise,"Hannah J. Moir, Marcin Maciejczyk, Mateusz Maciejczyk, Felipe J. Aidar, Hamid Arazi",PMC10466035,Frontiers in Sports and Active Living,2023-08-15,https://doi.org/10.3389/fspor.2023.1269826,
The effects of resistance training with or without peanut protein supplementation on skeletal muscle and strength adaptations in older individuals,"Donald A. Lamb, Johnathon H. Moore, Morgan A. Smith, Christopher G. Vann, Shelby C. Osburn, Bradley ...",PMC7734909,Journal of the International Society of Sports Nutrition,2020-12-14,https://doi.org/10.1186/s12970-020-00397-y,"This study investigated the effects of resistance training with or without peanut protein supplementation on muscle and strength in older adults. Peanut protein supplementation showed some benefits in muscle thickness and strength, but not overall body composition or acute muscle protein synthesis."
Astaxanthin supplementation enhances metabolic adaptation with aerobic training in the elderly,"Sophia Z. Liu, Ana P. Valencia, Matt P. VanDoren, Eric G. Shankland, Baback Roshanravan, Kevin E. Co...",PMC8191397,Physiological Reports,2021-06-10,https://doi.org/10.14814/phy2.14887,"Astaxanthin supplementation was studied alongside aerobic training in elderly adults to assess its impact on metabolic adaptation. The study found astaxanthin enhanced specific muscle endurance and fat oxidation, particularly in males."
Effect of  Nigella sativa  Supplementation on Oxidative Stress and Antioxidant Parameters: A Meta-Analysis of Randomized Controlled Trials,"M. Ardiana, B. S. Pikir, A. Santoso, H. O. Hermawan, M. J. Al-Farabi",PMC7225850,PMC,2020-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7225850/,This meta-analysis examined the effect of Nigella sativa supplementation on oxidative stress. Nigella sativa supplementation increased superoxide dismutase levels but did not significantly affect malondialdehyde or total antioxidant capacity.
Effects of Acute Vitamin C plus Vitamin E Supplementation on Exercise-Induced Muscle Damage in Runners: A Double-Blind Randomized Controlled Trial,"María Martínez-Ferrán, Víctor Cuadrado-Peñafiel, Juan Manuel Sánchez-Andreo, Marta Villar-Lucas, Món...",PMC9659095,Nutrients,2022-11-03,https://doi.org/10.3390/nu14214635,This study investigated if vitamin C and E supplementation reduces exercise-induced muscle damage in runners. The supplementation did not significantly improve muscle damage markers or performance compared to a placebo.
Oligomerized lychee fruit extract (OLFE) and a mixture of vitamin C and vitamin E for endurance capacity in a double blind randomized controlled trial,"Seung Wan Kang, Seokyung Hahn, Jung-Kyu Kim, Seung-Min Yang, Byung-Joo Park, Sang Chul Lee",PMC3303472,Journal of Clinical Biochemistry and Nutrition,2012-03-01,https://doi.org/10.3164/jcbn.11-46,"Oligomerized lychee fruit extract (OLFE) and a vitamin C/E mixture were tested for endurance effects in exercising males. OLFE significantly improved running time and anaerobic threshold, while the vitamin mixture unexpectedly reduced VO2 max."
"Food-Based Antioxidant Nutrition for Exercise Recovery and Training Adaptation: A Narrative Review and Conceptual Framework for Redox Signaling, Dietary Matrices, and Periodized Application",Hua Yang; Jingmei Dong; Jing Yang; Chieh-Chen Wu; Chun-Hsien Su,PMC13363514,Nutrients,2026-06-29,https://doi.org/10.3390/nu18132115,"Exercise-induced reactive oxygen and nitrogen species (RONS) serve as crucial signaling molecules for training adaptation, mitochondrial biogenesis, and inflammatory resolution, rather than being mere"
Sex differences in the effect of fish-oil supplementation on the adaptive response to resistance exercise training in older people: a randomized controlled trial 1 2,"Mariasole Da Boit, Rachael Sibson, Selvaraj Sivasubramaniam, Judith R Meakin, Carolyn A Greig, Richa...",PMC5183731,The American Journal of Clinical Nutrition,2017-01-01,https://doi.org/10.3945/ajcn.116.140780,"This study investigated fish oil supplementation's effect on resistance training adaptations in older adults, comparing men and women. Fish oil enhanced muscle strength and quality in women, but not in men, though it lowered triglycerides in both sexes."
Supplementation with a Multi-ingredient Pre-workout Supplement does not Augment Resistance Training Adaptations in Females,"ANNA NELSON, CLAYTON L. CAMIC, CARL FOSTER, BROOKE ZAJAC, KAELA HOECHERL, JACOB ERICKSON, ANDREW R. ...",PMC6355134,PMC,2019-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6355134/,This study examined the effects of a multi-ingredient pre-workout supplement on female resistance training adaptations. The supplement did not enhance body composition or strength gains compared to a placebo.
Effect of Antioxidant Supplementation on Markers of Oxidative Stress and Muscle Damage after Strength Exercise: A Systematic Review,"Cristina Canals-Garzón, Rafael Guisado-Barrilao, Darío Martínez-García, Ignacio Jesús Chirosa-Ríos, ...",PMC8835002,biomedrxiv,2022-02-05,https://doi.org/10.3390/ijerph19031803,"This systematic review examined antioxidant supplementation's effects on oxidative stress and muscle damage after strength exercise. Antioxidants like pomegranate juice and taurine showed beneficial effects, potentially reducing fatigue and speeding recovery."
Antioxidative properties of phenolic compounds and their effect on oxidative stress induced by severe physical exercise,"Joanna Kruk, Basil Hassan Aboul-Enein, Ewa Duchnik, Mariola Marchlewicz",PMC10717775,PMC,2022-08-05,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10717775/,"This paper reviews phenolic compounds' antioxidant properties and their impact on exercise-induced oxidative stress. Phenolic compounds can reduce exercise-induced oxidative stress and inflammation, but their effect on physical performance is inconsistent."
