title,authors,id,source,date,url,abstract
"Effects of Acute Beetroot Juice Supplementation and Exercise on Cardiovascular Function in Healthy Men in Preliminary Study: A Randomized, Double-Blinded, Placebo-Controlled, and Crossover Trial","Xie Yuschen, Jae-Ho Choi, Jisoo Seo, Yerin Sun, Eunjoo Lee, Sung-Woo Kim, Hun-Young Park",PMC11241253,Healthcare,2024-06-21,https://doi.org/10.3390/healthcare12131240,"This study investigated the effects of beetroot juice supplementation combined with exercise on cardiovascular function in healthy men. Beetroot juice improved exercise capacity and cardiovascular function, including blood pressure and arterial stiffness, compared to a placebo."
"The effects of beetroot juice supplementation on exercise economy, rating of perceived exertion and running mechanics in elite distance runners: A double-blinded, randomized study","Carlos Balsalobre-Fernández, Blanca Romero-Moraleda, Rocío Cupeiro, Ana Belén Peinado, Javier Butrag...",PMC6040767,PLoS ONE,2018-07-11,https://doi.org/10.1371/journal.pone.0200517,"Beetroot juice supplementation was studied in elite runners for its effects on exercise economy and running mechanics. Fifteen days of supplementation likely improved time to exhaustion and perceived exertion, but not running economy or biomechanical variables."
Acute Effects of Beetroot Juice Supplements on Resistance Training: A Randomized Double-Blind Crossover,"Antonio Ranchal-Sanchez, Victor Manuel Diaz-Bernier, Candelaria Alonso De La Florida-Villagran, Fran...",PMC7401280,PMC,2020-06-28,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7401280/,This study examined beetroot juice's effects on resistance training performance. Beetroot juice supplementation increased the total number of repetitions performed during resistance training.
"Effects of Beetroot Juice Supplementation on Performance and Fatigue in a 30-s All-Out Sprint Exercise: A Randomized, Double-Blind Cross-Over Study","Eduardo Cuenca, Pablo Jodra, Alberto Pérez-López, Liliana G. González-Rodríguez, Sandro Fernandes da...",PMC6164999,Nutrients,2018-09-04,https://doi.org/10.3390/nu10091222,"Beetroot juice supplementation was studied for its effects on a 30-second all-out sprint exercise. Beetroot juice improved peak and mean power output and reduced time to peak power, but did not affect fatigue."
Acute beetroot juice supplementation improves exercise tolerance and cycling efficiency in adults with obesity,"Christian E. Behrens, Khandaker Ahmed, Karina Ricart, Braxton Linder, José Fernández, Brenda Bertran...",PMC7556310,PMC,2020-10-14,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7556310/,This study investigated the effects of beetroot juice on exercise in adults with obesity. Beetroot juice improved exercise efficiency and tolerance compared to other conditions.
Effects of Beetroot Juice on Recovery of Muscle Function and Performance between Bouts of Repeated Sprint Exercise,"Tom Clifford, Bram Berntzen, Gareth W. Davison, Daniel J. West, Glyn Howatson, Emma J. Stevenson",PMC4997419,Nutrients,2016-08-18,https://doi.org/10.3390/nu8080506,Beetroot juice was given to male team-sports players for 3 days after repeated sprint tests. Beetroot juice improved recovery of jump height and reactive strength index between sprint bouts.
No effect of beetroot juice supplementation on exercise economy and performance in recreationally active females despite increased torque production,"Kate A. Wickham, Devin G. McCarthy, Jamie M. Pereira, Daniel T. Cervone, Lex B. Verdijk, Luc J. C. v...",PMC6336290,Physiological Reports,2019-01-17,https://doi.org/10.14814/phy2.13982,"This study examined beetroot juice supplementation's impact on exercise economy and performance in recreationally active females. Beetroot juice did not improve exercise economy or time trial performance, despite increasing low-frequency torque production."
Effects of Beetroot Juice Supplementation on a 30-s High-Intensity Inertial Cycle Ergometer Test,"Raul Domínguez, Manuel Vicente Garnacho-Castaño, Eduardo Cuenca, Pablo García-Fernández, Arturo Muño...",PMC5748810,Nutrients,2017-12-15,https://doi.org/10.3390/nu9121360,"Beetroot juice was supplemented before a 30-second high-intensity cycle test. It improved peak power, early average power, and reduced blood lactate, suggesting an ergogenic effect."
Beetroot Juice Produces Changes in Heart Rate Variability and Reduces Internal Load during Resistance Training in Men: A Randomized Double-Blind Crossover,"Jose Manuel Jurado-Castro, David Casanova-Rodriguez, Julian Campos-Perez, Francisco Jesus Llorente-C...",PMC9738238,PMC,2022-12-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9738238/,This study investigated the effects of beetroot juice supplementation on autonomic nervous system responses during resistance training. Beetroot juice reduced internal training load and altered heart rate variability during exercise compared to a placebo.
"Beetroot supplementation in women enjoying exercise together (BEE SWEET): Rationale, design and methods","Marissa N. Baranauskas, Cody A. Altherr, Allison H. Gruber, Andrew R. Coggan, John S. Raglin, Samir ...",PMC7773568,PMC,2020-12-25,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7773568/,This study investigates if beetroot supplementation enhances exercise benefits in postmenopausal women. It aims to determine if beetroot juice improves mobility and cardiovascular health outcomes compared to exercise alone or exercise with a placebo.
Acute Beetroot Juice Supplementation Enhances Intermittent Running Performance but Does Not Reduce Oxygen Cost of Exercise among Recreational Adults,"Ozcan Esen, Raúl Domínguez, Raci Karayigit",PMC9319752,PMC,2022-07-11,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9319752/,Acute beetroot juice supplementation was studied for its effects on intermittent running performance and oxygen cost. It improved performance but did not reduce oxygen consumption in recreational adults.
Acute ingestion of beetroot juice increases exhaled nitric oxide in healthy individuals,"Juliet L. Kroll, Chelsey A. Werchan, David Rosenfield, Thomas Ritz",PMC5784918,PLoS ONE,2018-01-25,https://doi.org/10.1371/journal.pone.0191030,Beetroot juice was given to healthy individuals to measure its effect on exhaled nitric oxide. Ingesting beetroot juice significantly increased exhaled nitric oxide levels for at least 90 minutes.
"Acute Effects of Beetroot Juice Supplementation on Isometric Muscle Strength, Rate of Torque Development and Isometric Endurance in Young Adult Men and Women: A Randomized, Double-Blind, Controlled Cross-Over Pilot Study","David Poredoš, Zala Jenko Pražnikar, Žiga Kozinc",PMC9692807,PMC,2022-11-10,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9692807/,"This study examined beetroot juice's effects on isometric strength and endurance in young adults. Beetroot juice did not improve maximal strength but enhanced endurance and torque development rate in men, not women."
Effects of a single dose of beetroot juice on cycling time trial performance at ventilatory thresholds intensity in male triathletes,"Manuel Vicente Garnacho-Castaño, Guillem Palau-Salvà, Eduardo Cuenca, Arturo Muñoz-González, Pablo G...",PMC6172780,Journal of the International Society of Sports Nutrition,2018-10-04,https://doi.org/10.1186/s12970-018-0255-6,This study investigated the effects of a single dose of beetroot juice on well-trained male triathletes. No significant improvements in performance or physiological variables were observed.
"Acute effects of various doses of nitrate-rich beetroot juice on high-intensity interval exercise responses in women: a randomized, double-blinded, placebo-controlled, crossover trial","Zhang Jiaqi, Dai Zihan, Stephen Heung-Sang Wong, Zheng Chen, Eric Tsz-Chun Poon",PMC10977014,Journal of the International Society of Sports Nutrition,2024-03-27,https://doi.org/10.1080/15502783.2024.2334680,"This study examined the effects of different beetroot juice doses on women performing high-intensity interval exercise. Nitrate supplementation reduced heart rate and perceived exertion, but higher doses offered no additional benefit."
Acute Supplementation with Nitrate-Rich Beetroot Juice Causes a Greater Increase in Plasma Nitrite and Reduction in Blood Pressure of Older Compared to Younger Adults,"Luke Stanaway, Kay Rutherfurd-Markwick, Rachel Page, Marie Wong, Wannita Jirangrat, Koon Hoong Teh, ...",PMC6683255,Nutrients,2019-07-22,https://doi.org/10.3390/nu11071683,Acute beetroot juice supplementation increased plasma nitrite and reduced blood pressure. Older adults experienced greater increases in plasma nitrite and reductions in diastolic blood pressure compared to younger adults.
"Effect of beetroot or beetroot plus vitamin C supplementation on cardiovascular function in patients with coronary artery disease: protocol for a double-blind, placebo-controlled, randomised trial","Leila Sadat Bahrami, Mohsen Mohebaty, Seyyed Mostafa Arabi, Hamed Tabesh, Mohsen Nematy, Reza Rezvan...",PMC9204440,PMC,2022-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9204440/,This study investigates the effects of beetroot and beetroot plus vitamin C supplementation on cardiovascular function in patients with coronary artery disease. The trial will assess changes in various cardiovascular markers over four weeks of supplementation.
"Changes in Oxidative Stress, Inflammation, and Muscle Damage Markers Following Diet and Beetroot Juice Supplementation in Elite Fencers","Lucyna Kozłowska, Olga Mizera, Jolanta Gromadzińska, Beata Janasik, Karolina Mikołajewska, Anna Mróz...",PMC7402086,PMC,2020-07-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7402086/,"This study examined the effects of dietary recommendations and beetroot juice supplementation on elite fencers. Beetroot juice supplementation increased VO2max, which was linked to changes in muscle damage and oxidative stress markers."
Effect of Beetroot Juice Supplementation on Muscle Soreness and Performance Recovery after Exercise-Induced Muscle Damage in Female Volleyball Players,"Mohammad Hemmatinafar, Leila Zaremoayedi, Maryam Koushkie Jahromi, Stacey Alvarez-Alvarado, Alexei W...",PMC10490293,Nutrients,2023-08-28,https://doi.org/10.3390/nu15173763,"Beetroot juice supplementation was studied in female volleyball players after exercise-induced muscle damage. BRJ improved muscle endurance, reduced perceived soreness, and decreased thigh swelling compared to placebo."
Metabolic Biomarkers of Red Beetroot Juice Intake at Rest and after Physical Exercise,"Ottavia Giampaoli, Cristian Ieno, Fabio Sciubba, Mariangela Spagnoli, Alfredo Miccheli, Alberta Toma...",PMC10180642,Nutrients,2023-04-22,https://doi.org/10.3390/nu15092026,"This study identified urinary biomarkers of red beetroot juice (RBJ) intake and examined their excretion with or without exercise. Physical activity increased dopamine-3-O-sulfate excretion, suggesting exercise may influence RBJ absorption."
The Relationship between Resistance Exercise Performance and Ventilatory Efficiency after Beetroot Juice Intake in Well-Trained Athletes,"Noemí Serra-Payá, Manuel Vicente Garnacho-Castaño, Sergio Sánchez-Nuño, Lluís Albesa-Albiol, Montser...",PMC8065812,PMC,2021-03-27,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8065812/,"This study investigated the impact of beetroot juice on resistance exercise performance and ventilatory efficiency in athletes. Beetroot juice improved ventilatory efficiency and resistance exercise performance, suggesting an ergogenic effect under aerobic conditions."
A Single Dose of Beetroot Juice Does Not Change Blood Pressure Response Mediated by Acute Aerobic Exercise in Hypertensive Postmenopausal Women,"Ana Luiza Amaral, Igor M. Mariano, Victor Hugo V. Carrijo, Tállita Cristina F. de Souza, Jaqueline P...",PMC6627101,Nutrients,2019-06-13,https://doi.org/10.3390/nu11061327,"This study investigated if beetroot juice enhances post-exercise blood pressure reduction in hypertensive postmenopausal women. Acute beetroot juice intake did not alter blood pressure responses after aerobic exercise, despite increasing salivary nitrite levels."
"Single and combined effect of beetroot juice and caffeine intake on muscular strength, power and endurance performance in resistance-trained males","Juan Jesús Montalvo-Alonso, Marta del Val-Manzano, Carmen Ferragut, David Valadés, Álvaro López-Sama...",PMC12078514,Scientific Reports,2025-05-14,https://doi.org/10.1038/s41598-025-02021-y,"This study examined the effects of beetroot juice and caffeine on resistance-trained males' strength, power, and endurance. Both supplements, individually and combined, improved back squat endurance but had no effect on bench press performance."
Dietary beetroot juice – effects on physical performance in COPD patients: a randomized controlled crossover trial,"Anne Louise Friis, Carina Bjørnskov Steenholt, Anders Løkke, Mette Hansen",PMC5479267,International Journal of Chronic Obstructive Pulmonary Disease,2017-01-01,https://doi.org/10.2147/COPD.S135752,"Dietary beetroot juice was given to COPD patients for 7 days, followed by exercise tests. The juice increased plasma nitrite and lowered diastolic blood pressure, but did not improve walking distance or cycling oxygen consumption."
"Short-Term Beetroot Juice Supplementation Enhances Strength, Reduces Fatigue, and Promotes Recovery in Physically Active Individuals: A Randomized, Double-Blind, Crossover Trial","Atef Salem, Achraf Ammar, Mohamed Kerkeni, Mohamed Ali Boujelbane, Ayse Merve Uyar, Leonard Moritz K...",PMC12113839,Nutrients,2025-05-19,https://doi.org/10.3390/nu17101720,"Short-term beetroot juice supplementation was studied in resistance-trained males. It significantly increased repetitions completed and reduced muscle soreness, suggesting enhanced strength and recovery."
"No effect of nitrate-rich beetroot juice on microvascular function and blood pressure in younger and older individuals: a randomised, placebo-controlled double-blind pilot study","David Rogerson, Fabio Alejandro Aguilar Mora, Jamie Stuart Young, Markos Klonizakis",PMC9550618,PMC,2022-03-29,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9550618/,This pilot study investigated nitrate-rich beetroot juice's impact on microvascular function and blood pressure in younger and older adults. No significant effects were observed on either parameter in either age group.
Incremental Doses of Nitrate-Rich Beetroot Juice Do Not Modify Cognitive Function and Cerebral Blood Flow in Overweight and Obese Older Adults: A 13-Week Pilot Randomised Clinical Trial,"Abrar M. Babateen, Oliver M. Shannon, Gerard M. O’Brien, Edward Okello, Ellen Smith, Dilara Olgacer,...",PMC8912345,PMC,2022-03-02,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8912345/,This pilot study investigated the effects of beetroot juice on cognitive function and cerebral blood flow in overweight and obese older adults over 13 weeks. No significant changes were observed in cognitive function or cerebral blood flow across different beetroot juice doses.
l -Arginine and Beetroot Extract Supplementation in the Prevention of Sarcopenia,"Alfredo Córdova-Martínez, Alberto Caballero-García, Hugo J. Bello, Antoni Pons-Biescas, David C. Nor...",PMC8954952,PMC,2022-02-26,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8954952/,"This study investigated the effects of l-arginine and beetroot extract supplementation on muscle function in older adults over six weeks. Beetroot extract showed some benefits for women's muscle functionality and men's sprint performance, while l-arginine had no significant impact."
Physiological Effects of Beetroot in Athletes and Patients,"Hanna Olsson, Jonathan Al-Saadi, Daniel Oehler, Joseph Pergolizzi, Peter Magnusson",PMC6952046,biomedrxiv,2019-12-11,https://doi.org/10.7759/cureus.6355,"This review examined beetroot juice's effects on athletic training and performance. Beetroot juice can improve exercise efficiency and may benefit patients with certain chronic diseases, though more research is needed."
"Effect of beetroot juice on lowering blood pressure in free-living, disease-free adults: a randomized, placebo-controlled trial","Leah T Coles, Peter M Clifton",PMC3545899,PMC,2012-01-01,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3545899/,This study investigated beetroot juice's effect on blood pressure in healthy adults. Beetroot juice significantly lowered systolic blood pressure in men when consumed with a normal diet.
"Beetroot juice, exercise, and cardiovascular function in women planning to conceive","Mubarak M.A. Osman, Edward Mullins, Hana Kleprlikova, Ian B. Wilkinson, Christoph Lees",PMC10713001,Journal of Hypertension,2024-01-01,https://doi.org/10.1097/HJH.0000000000003562,"This study examined the effects of exercise and beetroot juice on cardiovascular function in women planning to conceive. Exercise alone improved cardiac output and reduced peripheral resistance, while exercise with beetroot juice also showed positive cardiovascular effects."
Beetroot Juice and Exercise for Clinical Health and Athletic Performance: A Narrative Review,"Eunjoo Lee, Hun-Young Park, Yerin Sun, Jae-Ho Choi, Seungyeon Woo, Sohyang Cho, Suyoung Kim, Yuannin...",PMC12787555,biomedrxiv,2026-01-01,https://doi.org/10.3390/nu18010151,"This review examines beetroot juice's physiological effects on health and athletic performance. Beetroot juice primarily benefits endurance exercise by improving oxygen efficiency, with variable impacts on other health and performance metrics."
Beetroot juice — a suitable post-marathon metabolic recovery supplement?,"Zinandré Stander, Laneke Luies, Mari van Reenen, Glyn Howatson, Karen M. Keane, Tom Clifford, Emma J...",PMC8642879,PMC,2021-12-03,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8642879/,"This study analyzed marathon runners' metabolic recovery after beetroot juice supplementation. Beetroot juice did not significantly alter overall metabolic recovery compared to a placebo, but influenced specific carbohydrate and fatty acid metabolites."
Pharmacokinetics of Nitrate and Nitrite Following Beetroot Juice Drink Consumption,"Emily Margaret Jakubcik, Kay Rutherfurd-Markwick, Marsanne Chabert, Marie Wong, Ajmol Ali",PMC7908977,PMC,2021-01-20,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7908977/,"This study investigated the effects of different nitrate and nitrite levels from beetroot juice on cardiovascular measures. Both nitrate and nitrite from beetroot juice can lower mean arterial pressure, but their impact on blood pressure reduction is unclear."
Effects of Dietary Nitrate Supplementation on Performance and Muscle Oxygenation during Resistance Exercise in Men,"Rachel Tan, Adam Pennell, Katherine M. Price, Sean T. Karl, Noelle G. Seekamp-Hicks, Keonabelle K. P...",PMC9504620,PMC,2022-09-08,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9504620/,This study investigated beetroot juice supplementation's effects on resistance exercise performance and muscle oxygenation. Beetroot juice improved repetitions to failure in the bench press but had no effect on other performance measures or muscle oxygenation.
Effects of Beetroot Juice Supplementation on Cardiorespiratory Endurance in Athletes. A Systematic Review,"Raúl Domínguez, Eduardo Cuenca, José Luis Maté-Muñoz, Pablo García-Fernández, Noemí Serra-Paya, Marí...",PMC5295087,biomedrxiv,2017-01-06,https://doi.org/10.3390/nu9010043,"This systematic review analyzed studies on beetroot juice supplementation and cardiorespiratory endurance in athletes. Beetroot juice supplementation appears to improve cardiorespiratory endurance by increasing efficiency, though combined supplementation effects are unclear."
"Effects of Beetroot Juice Supplementation on Cognitive Function, Aerobic and Anaerobic Performances of Trained Male Taekwondo Athletes: A Pilot Study","Hossein Miraftabi, Zahra Avazpoor, Erfan Berjisian, Amir Sarshin, Sajjad Rezaei, Raúl Domínguez, Rei...",PMC8507686,PMC,2021-09-28,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8507686/,"This pilot study examined the effects of two doses of beetroot juice on taekwondo athletes' performance and cognitive function. The 400 mg dose of beetroot juice improved cognitive function after a performance test, though no significant performance differences were found."
Effects of beetroot juice supplementation on intermittent high-intensity exercise efforts,"Raúl Domínguez, José Luis Maté-Muñoz, Eduardo Cuenca, Pablo García-Fernández, Fernando Mata-Ordoñez,...",PMC5756374,PMC,2018-01-05,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5756374/,This paper reviews studies on beetroot juice supplementation and high-intensity exercise. Beetroot juice may improve performance in intermittent high-intensity efforts by aiding phosphocreatine resynthesis and muscle power.
An Untargeted Metabolomics Approach to Investigate the Metabolic Effect of Beetroot Juice Supplementation in Fencers—A Preliminary Study,"Lucyna Kozlowska, Olga Mizera, Anna Mroz",PMC7143097,PMC,2020-03-11,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7143097/,"This study used untargeted metabolomics to analyze fencers' urine after beetroot juice supplementation. Beetroot juice significantly altered tyrosine and tryptophan metabolism, impacting neurotransmitter pathways."
Nitrate-containing beetroot juice reduces oxygen consumption during submaximal exercise in low but not high aerobically fit male runners,"Colin R. Carriker, Roger A. Vaughan, Trisha A. VanDusseldorp, Kelly E. Johnson, Nicholas M. Beltz, J...",PMC5551075,Journal of Exercise Nutrition & Biochemistry,2016-12-01,https://doi.org/10.20463/jenb.2016.0029,"Nitrate-rich beetroot juice was given to low and high fit male runners to assess its effect on exercise oxygen consumption. Nitrate supplementation reduced oxygen use during lower intensity exercise for less fit individuals, but not for fitter ones."
Effect of Dietary Nitrate and Anthocyanins on Anaerobic Exercise in Untrained Individuals,,PMC7419531,PMC,2020-08-11,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7419531/,
The Effect of Beetroot Ingestion on High-Intensity Interval Training: A Systematic Review and Meta-Analysis,"Tak Hiong Wong, Alexiaa Sim, Stephen F. Burns",PMC8618171,PMC,2021-10-20,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8618171/,This systematic review and meta-analysis evaluated beetroot supplementation's effects on high-intensity interval training performance. Beetroot supplementation showed no significant improvement in peak or mean power output during HIIT or SIT.
"Does Acute Beetroot Juice Supplementation Improve Neuromuscular Performance and Match Activity in Young Basketball Players? A Randomized, Placebo-Controlled Study","Álvaro López-Samanes, Aarón Gómez Parra, Victor Moreno-Pérez, Javier Courel-Ibáñez",PMC7019528,PMC,2020-01-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7019528/,"This study investigated acute beetroot juice supplementation's effects on young basketball players' neuromuscular performance and match activity. No significant improvements were found in jump height, strength, sprint, agility, or physical match demands."
A Double-Blind Placebo-Controlled Crossover Study of the Effect of Beetroot Juice Containing Dietary Nitrate on Aortic and Brachial Blood Pressure Over 24 h,"Suraj Kukadia, Hakim-Moulay Dehbi, Therese Tillin, Emma Coady, Nish Chaturvedi, Alun D. Hughes",PMC6369216,Frontiers in Physiology,2019-02-04,https://doi.org/10.3389/fphys.2019.00047,"This study investigated beetroot juice's effect on aortic blood pressure in healthy adults. Beetroot juice with nitrate temporarily lowered aortic blood pressure, but effects did not last 24 hours."
"Beetroot, watermelon and ginger juice supplementation may increase",the clinical outcomes of Intracytoplasmic Sperm Injection cycles,PMC10712821,JBRA Assisted Reproduction,2023-01-01,https://doi.org/10.5935/1518-0557.20230012,"This study investigated the effect of beetroot, watermelon, and ginger juice on ICSI cycles. The juice supplementation significantly increased implantation and clinical pregnancy rates compared to the control group."
Betalain-Rich Concentrate Supplementation Improves Exercise Performance in Competitive Runners,"Justin S. Van Hoorebeke, Casey O. Trias, Brian A. Davis, Christina F. Lozada, Gretchen A. Casazza",PMC5968885,Sports,2016-07-25,https://doi.org/10.3390/sports4030040,"This study investigated the effects of betalain-rich concentrate supplementation on competitive runners. Supplementation improved 5-km time trial performance, reduced heart rate and perceived exertion, and decreased muscle damage markers."
Content of nitrate and nitrite in commercial and self‐made beetroot juices and the effect of storage temperature,"Raul Bescos, Mark L. Rollason, Tanisha S. Davies, Patricia Casas‐Agustench",PMC10563749,Food Science & Nutrition,2023-07-23,https://doi.org/10.1002/fsn3.3575,"Nitrate and nitrite content in commercial and homemade beetroot juices were analyzed, along with storage effects. Nitrate degrades rapidly at room temperature, but storage at 4°C or -20°C, or adding lemon juice, preserves it."
Beetroot juice supplementation and exercise performance: is there more to the story than just nitrate?,"William S. Zoughaib, Madison J. Fry, Ahaan Singhal, Andrew R. Coggan",PMC10912565,PMC,2024-02-20,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10912565/,"This review compared beetroot juice and nitrate salts for exercise performance. Beetroot juice may offer additional benefits beyond nitrate, possibly due to other compounds, but more research is needed."
Beetroot Juice Supplementation as a Healthy Aging Strategy Through Improving Physical Performance and Cognitive Functions: A Systematic Review,"Anna Nowak, Angelika Szymańska, Magdalena Kwaśniewska, Ewa Kochan, Anna Lipert",PMC12735994,biomedrxiv,2025-12-17,https://doi.org/10.3390/nu17243954,"This systematic review examined beetroot juice supplementation's effects on physical performance and cognitive function. Beetroot shows strong potential for enhancing physical performance, but its cognitive benefits are inconclusive."
Acute Beetroot Juice Supplementation Attenuates Morning-Associated Decrements in Supramaximal Exercise Performance in Trained Sprinters,"Amanda M. Dumar, Anna F. Huntington, Rebecca R. Rogers, Thomas J. Kopec, Tyler D. Williams, Christop...",PMC7825729,PMC,2021-01-07,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7825729/,This study investigated the effect of beetroot juice on morning exercise performance in sprinters. Beetroot juice supplementation prevented the typical morning performance decrements observed in trained sprinters.
"Beetroot juice and vitamin C co-supplementation enhances anaerobic performance and reduces post-exercise glycemia in wrestlers: a randomized, double-blind, placebo-controlled crossover trial",Maedeh Nojoumi; Ali Jafari; Alireza Hosseini Kakhki; Ali Jafarzadeh Esfehani; Hossein Rafiei; Chad K...,PMC13248408,Nutrition & Metabolism,2026-04-17,https://doi.org/10.1186/s12986-026-01103-6,"Wrestling, characterized by high-intensity intermittent efforts, demands exceptional anaerobic power and recovery capacity. Nitrate-rich beetroot juice (BRJ), supplemented with vitamin C, has emerged "
Effects of beetroot juice supplementation on vascular functional and structural changes in aged mice,"Masashi Tawa, Keisuke Nakagawa, Mamoru Ohkita",PMC10281958,Physiological Reports,2023-06-20,https://doi.org/10.14814/phy2.15755,Aged mice were supplemented with beetroot juice to study its effects on vascular aging. Beetroot juice improved vascular endothelial function and reduced oxidative stress in aged mice.
