title,authors,id,source,date,url,abstract
Vitamin C and E Treatment Blocks Changes in Kynurenine Metabolism Triggered by Three Weeks of Sprint Interval Training in Recreationally Active Elderly Humans,"Victoria L. Wyckelsma, Ada Trepci, Lilly Schwieler, Tomas Venckunas, Marius Brazaitis, Sigitas Kaman...",PMC8465740,Antioxidants,2021-09-10,https://doi.org/10.3390/antiox10091443,Sprint interval training in elderly men altered kynurenine pathway metabolism towards neuroprotection. This beneficial shift was prevented by concurrent vitamin C and E supplementation.
Exercise Training and Vitamin C Supplementation Affects Ferritin mRNA in Leukocytes without Affecting Prooxidative/Antioxidative Balance in Elderly Women,"Małgorzata Żychowska, Agata Grzybkowska, Monika Wiech, Robert Urbański, Wanda Pilch, Anna Piotrowska...",PMC7554744,International Journal of Molecular Sciences,2020-09-05,https://doi.org/10.3390/ijms21186469,Exercise training with vitamin C supplementation decreased ferritin mRNA in elderly women's leukocytes. This intervention did not alter the prooxidative/antioxidative balance.
Potential harms of supplementation with high doses of antioxidants in athletes,"Shunchang Li, Babatunde Fasipe, Ismail Laher",PMC9241084,PMC,2022-06-11,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9241084/,This paper reviews the use of high-dose antioxidant supplements by athletes. It concludes that these supplements may hinder beneficial training adaptations and potentially cause harm.
Can Low-Dose of Dietary Vitamin E Supplementation Reduce Exercise-Induced Muscle Damage and Oxidative Stress? A Meta-Analysis of Randomized Controlled Trials,"Myunghee Kim, Hyeyoon Eo, Josephine Gahyun Lim, Hyunjung Lim, Yunsook Lim",PMC9027756,Nutrients,2022-04-12,https://doi.org/10.3390/nu14081599,"This meta-analysis examined the effects of vitamin E supplementation on exercise-induced muscle damage. Low-dose vitamin E, especially under 500 IU, was found to reduce muscle damage, particularly in athletes."
A Comparison of the Antioxidant Effects Between Hydrogen Gas Inhalation and Vitamin C Supplementation in Response to a 60-Min Treadmill Exercise in Rat Gastrocnemius Muscle,"Li Chaoqun, Zhao Yuqi, Zhou Shi, Yu Zhenghui, Wen Li",PMC8551389,PMC,2021-10-14,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8551389/,"Hydrogen gas inhalation and vitamin C were compared for their antioxidant effects on rat gastrocnemius muscle after treadmill exercise. Hydrogen gas reduced oxidative stress without blunting mitochondrial biogenesis signals, unlike vitamin C."
Enhanced Antioxidative Defense by Vitamins C and E Consumption Prevents 7-Day High-Salt Diet-Induced Microvascular Endothelial Function Impairment in Young Healthy Individuals,"Lidija Barić, Ines Drenjančević, Martina Mihalj, Anita Matić, Marko Stupin, Luka Kolar, Zrinka Mihal...",PMC7141509,Journal of Clinical Medicine,2020-03-20,https://doi.org/10.3390/jcm9030843,This study investigated if vitamins C and E prevent high-salt diet-induced microvascular dysfunction in healthy individuals. The findings show these vitamins prevented the diet's negative effects on endothelial function by mitigating oxidative stress.
Elastic resistance training is more effective than vitamin D3 supplementation in reducing oxidative stress and strengthen antioxidant enzymes in healthy men,"Fardin Kalvandi, Mohammad Ali Azarbayjani, Ronak Azizbeigi, Kamal Azizbeigi",PMC8431951,European Journal of Clinical Nutrition,2021-09-10,https://doi.org/10.1038/s41430-021-01000-6,Elastic resistance training was studied with and without vitamin D3 supplementation in healthy men. Elastic resistance training alone was more effective than with vitamin D3 supplementation for reducing oxidative stress and strengthening antioxidant enzymes.
Vitamin D 3  supplementation does not enhance the effects of resistance training in older adults,"Knut Sindre Mølmen, Daniel Hammarström, Karianne Pedersen, Anne Cecilie Lian Lie, Ragnvald B. Steile...",PMC8200443,"Journal of Cachexia, Sarcopenia and Muscle",2021-03-31,https://doi.org/10.1002/jcsm.12688,"This study investigated the effects of vitamin D3 supplementation on resistance training outcomes in older adults. Vitamin D3 supplementation did not enhance improvements in muscle strength, mass, or endurance compared to placebo."
Exercise Training and Skeletal Muscle Antioxidant Enzymes: An Update,"Scott K. Powers, Erica Goldstein, Matthew Schrager, Li Li Ji",PMC9854578,PMC,2022-12-25,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9854578/,"This review summarizes how endurance, interval, and resistance exercise training increase skeletal muscle antioxidant enzymes. This upregulation protects against exercise-induced oxidative damage, potentially delaying fatigue and improving performance."
An Overview of Physical Exercise and Antioxidant Supplementation Influences on Skeletal Muscle Oxidative Stress,"Shima Taherkhani, Kosar Valaei, Hamid Arazi, Katsuhiko Suzuki",PMC8532825,PMC,2021-09-27,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8532825/,"This paper reviews how exercise and antioxidant supplements affect skeletal muscle oxidative stress. Findings are paradoxical due to varied study designs, necessitating further research."
Antioxidant Supplementation Modulates Neutrophil Inflammatory Response to Exercise-Induced Stress,"Lucrecia Carrera-Quintanar, Lorena Funes, María Herranz-López, Pascual Martínez-Peinado, Sandra Pasc...",PMC7762299,Antioxidants,2020-12-07,https://doi.org/10.3390/antiox9121242,"This study investigated the inflammatory response to exercise and the effect of antioxidant supplements. Antioxidant supplementation appeared to alter neutrophil inflammatory marker release, potentially influencing post-exercise recovery."
Can vitamin C supplementation reverse the effects of exercise training in polluted air on oxidative stress markers? A randomized controlled trial,"Amin Eatemadyboroujeni, Mehdi Kargarfard, Hojatollah Alaei",PMC8519622,ARYA Atherosclerosis,2021-01-01,https://doi.org/10.22122/arya.v17i0.2101,"This study investigated the effects of exercise, polluted air, and vitamin C on oxidative stress markers in rats. Vitamin C supplementation did not significantly reverse the increased oxidative stress caused by exercise in polluted air."
Effect of Vitamins C and E Co-Supplementation on Serum C-Reactive Protein Level: A Systematic Review and Meta-Analysis of Randomized Controlled Trials,"Faezeh Fouladvand, Ebrahim Falahi, Omid Asbaghi, Amir Abbasnezhad",PMC7143019,PMC,2020-03-31,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7143019/,"This systematic review and meta-analysis examined vitamin C and E co-supplementation's effect on C-reactive protein. Co-supplementation did not significantly impact CRP overall, but reduced it in those aged 30 and over."
"Synergistic Effects of Exercise Training and Vitamin D Supplementation on Mitochondrial Function of Cardiac Tissue, Antioxidant Capacity, and Tumor Growth in Breast Cancer in Bearing-4T1 Mice","Ali Jafari, Dariush Sheikholeslami-Vatani, Farnoosh Khosrobakhsh, Neda Khaledi",PMC8076802,Frontiers in Physiology,2021-04-13,https://doi.org/10.3389/fphys.2021.640237,"This study examined the effects of exercise and vitamin D on breast cancer mice. Combining exercise and vitamin D inhibited tumor growth, improved antioxidant capacity, and positively modulated cardiac gene expression."
Astaxanthin supplementation enhances metabolic adaptation with aerobic training in the elderly,"Sophia Z. Liu, Ana P. Valencia, Matt P. VanDoren, Eric G. Shankland, Baback Roshanravan, Kevin E. Co...",PMC8191397,Physiological Reports,2021-06-10,https://doi.org/10.14814/phy2.14887,"Astaxanthin supplementation was studied alongside aerobic training in elderly adults to assess its impact on metabolic adaptation. The study found astaxanthin enhanced specific muscle endurance and fat oxidation, particularly in males."
Polyphenol Supplementation and Antioxidant Status in Athletes: A Narrative Review,"Aleksandra Bojarczuk, Magdalena Dzitkowska-Zabielska",PMC9823453,Nutrients,2022-12-29,https://doi.org/10.3390/nu15010158,"This review examined polyphenol supplementation's effects on athletes' antioxidant status and exercise performance. The available evidence does not conclusively support widespread polyphenol supplementation for athletes, indicating a need for further research."
"Oxidative Stress, Mitochondrial Function and Adaptation to Exercise: New Perspectives in Nutrition","Nancy Vargas-Mendoza, Marcelo Angeles-Valencia, Ángel Morales-González, Eduardo Osiris Madrigal-Sant...",PMC8624755,PMC,2021-11-22,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8624755/,"This paper reviews how mitochondria adapt to exercise-induced energy demands and oxidative stress. It explores whether nutrients, particularly antioxidants, might interfere with this adaptation or exercise performance."
Effect of Antioxidant Supplementation on Markers of Oxidative Stress and Muscle Damage after Strength Exercise: A Systematic Review,"Cristina Canals-Garzón, Rafael Guisado-Barrilao, Darío Martínez-García, Ignacio Jesús Chirosa-Ríos, ...",PMC8835002,PMC,2022-02-05,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8835002/,"This systematic review examined antioxidant supplementation's effects on oxidative stress and muscle damage after strength exercise. Antioxidants like pomegranate juice and taurine showed beneficial effects, potentially reducing fatigue and speeding recovery."
Effects of Vitamin E and Coenzyme Q 10  Supplementation on Oxidative Stress Parameters in Untrained Leisure Horses Subjected to Acute Moderate Exercise,"Alenka Nemec Svete, Tomaž Vovk, Mojca Bohar Topolovec, Peter Kruljc",PMC8227526,Antioxidants,2021-06-03,https://doi.org/10.3390/antiox10060908,"This study investigated vitamin E and CoQ10 supplementation in untrained horses undergoing exercise. Vitamin E, alone or combined with CoQ10, prevented exercise-induced lipid peroxidation."
Effect of exercise and antioxidant supplementation on cellular lipid peroxidation in elderly individuals: Systematic review and network meta-analysis,"Chunxia Ni, Yiyi Ji, Keke Hu, Kai Xing, Yining Xu, Yanan Gao",PMC9971974,Frontiers in Physiology,2023-02-14,https://doi.org/10.3389/fphys.2023.1113270,This systematic review and network meta-analysis examined exercise and antioxidant supplementation's effects on cellular lipid peroxidation in the elderly. A combination of aerobic and resistance exercise with placebo intake most effectively reduced lipid peroxidation.
Reactive oxygen species in exercise and insulin resistance: Working towards personalized antioxidant treatment,"Kathryn McKeegan, Shaun A. Mason, Adam J. Trewin, Michelle A. Keske, Glenn D. Wadley, Paul A. Della ...",PMC8167146,PMC,2021-05-18,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8167146/,"This review examines human research on antioxidant treatment for insulin resistance and glycemic control. Personalized antioxidant strategies are needed, considering context, individual deficiencies, and antioxidant properties, to improve effectiveness."
Effect of six weeks 1000 mg/day vitamin C supplementation and healthy training in elderly women on genes expression associated with the immune response - a randomized controlled trial,"Małgorzata Żychowska, Agata Grzybkowska, Mariusz Zasada, Anna Piotrowska, Danuta Dworakowska, Olga C...",PMC7923494,Journal of the International Society of Sports Nutrition,2021-03-02,https://doi.org/10.1186/s12970-021-00416-6,"This study examined the effect of vitamin C supplementation and exercise on immune gene expression in elderly women. While most genes showed no significant change, vitamin C supplementation showed a tendency to alter IL-6 and IL-10 expression."
Vitamin E Supplementation and Mitochondria in Experimental and Functional Hyperthyroidism: A Mini-Review,"Gaetana Napolitano, Gianluca Fasciolo, Sergio Di Meo, Paola Venditti",PMC6950234,Nutrients,2019-12-01,https://doi.org/10.3390/nu11122900,"This mini-review examines vitamin E's role in protecting mitochondria from oxidative damage in hyperthyroidism. Vitamin E supplementation limits hyperthyroidism-induced mitochondrial ROS and oxidative damage, preserving cell function."
Well-Trained Elders Have Antioxidant Responses and an Equal Magnitude of EIMD as Young Adults,"Eva Tékus, Nikolett Lilla Szénási, Edina Szabó, Zoltan Heckel, Tibor Mintál, Tamas Kőszegi, Tamas At...",PMC9332484,PMC,2022-07-22,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9332484/,"This study examined antioxidant responses and muscle damage markers in young and older men after eccentric training. No significant differences in antioxidant capacity or muscle damage were found between the groups, suggesting similar adaptability."
Endogenous and Exogenous Antioxidants in Skeletal Muscle Fatigue Development during Exercise,"Elżbieta Supruniuk, Jan Górski, Adrian Chabowski",PMC9952836,PMC,2023-02-16,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9952836/,This paper reviews the dual role of reactive oxygen and nitrogen species in skeletal muscle fatigue during exercise. It concludes that both exercise-induced and antioxidant-supplemented ROS/RNS levels can impact muscle function by influencing signaling pathways and redox balance.
"The Effect of Combined Vitamin C and Vitamin E Supplementation on Oxidative Stress Markers in Women with Endometriosis: A Randomized, Triple-Blind Placebo-Controlled Clinical Trial","Leila Amini, Razieh Chekini, Mohammad Reza Nateghi, Hamid Haghani, Tannaz Jamialahmadi, Thozhukat Sa...",PMC8172324,Pain Research & Management,2021-01-01,https://doi.org/10.1155/2021/5529741,This study investigated the effects of combined vitamin C and E supplementation on oxidative stress and pain in women with endometriosis. The supplementation significantly reduced oxidative stress markers and pelvic pain symptoms.
Effect of carbohydrate–protein supplementation on endurance training adaptations,"Abdullah F. Alghannam, Iain Templeman, Joel E. Thomas, Dawid Jedrzejewski, Samuel Griffiths, Joseph ...",PMC7502056,European Journal of Applied Physiology,2020-08-05,https://doi.org/10.1007/s00421-020-04450-1,"This study investigated the effect of post-exercise carbohydrate-protein supplementation on endurance training adaptations in men and women. Post-exercise protein supplementation increased mTOR gene expression, but did not enhance improvements in maximal oxygen uptake compared to carbohydrate-only supplementation."
Targeted Antioxidants in Exercise-Induced Mitochondrial Oxidative Stress: Emphasis on DNA Damage,"Josh Williamson, Gareth Davison",PMC7698504,PMC,2020-11-17,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7698504/,"This review examines mitochondria-targeted antioxidants and their potential to mitigate exercise-induced mitochondrial oxidative stress, particularly DNA damage. Targeted antioxidants offer a promising approach to address this damage, unlike non-selective antioxidants."
Pterostilbene Enhances Endurance Capacity via Promoting Skeletal Muscle Adaptations to Exercise Training in Rats,"Jiawei Zheng, Wujian Liu, Xiaohui Zhu, Li Ran, Hedong Lang, Long Yi, Mantian Mi, Jundong Zhu",PMC6982856,Molecules,2020-01-02,https://doi.org/10.3390/molecules25010186,"Pterostilbene (PST) was studied for its effects on skeletal muscle adaptations to exercise training in rats. PST supplementation enhanced exercise-induced improvements in endurance capacity by promoting slow-twitch fiber formation, angiogenesis, and mitochondrial biogenesis."
Nutritional Supplements to Support Resistance Exercise in Countering the Sarcopenia of Aging,"James McKendry, Brad S. Currier, Changhyun Lim, Jonathan C. Mcleod, Aaron C.Q. Thomas, Stuart M. Phi...",PMC7399875,PMC,2020-07-10,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7399875/,"This review examines nutritional strategies to enhance resistance training for combating age-related muscle loss. Combining resistance exercise with specific nutrients and supplements can optimize muscle growth and maintenance, supporting healthspan in older adults."
"Supplementation of Underfed Twin-Bearing Ewes with Herbal Vitamins C and E: Impacts on Birth Weight, Postnatal Growth, and Pre-Weaning Survival of the Lambs","Víctor H. Parraguez, Francisco Sales, Oscar A. Peralta, Eileen Narbona, Raúl Lira, Mónica De los Rey...",PMC7223360,Animals : an Open Access Journal from MDPI,2020-04-09,https://doi.org/10.3390/ani10040652,"Herbal vitamins C and E, alone or with concentrate, were supplemented to underfed twin-bearing ewes. Supplementation improved lamb birth weight and antioxidant capacity, with combined treatment showing the best results."
"How N-Acetylcysteine Supplementation Affects Redox Regulation, Especially at Mitohormesis and Sarcohormesis Level: Current Perspective","Aslı Devrim-Lanpir, Lee Hill, Beat Knechtle",PMC7909817,PMC,2021-01-21,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7909817/,This review examines N-acetylcysteine's effects on exercise-induced oxidative stress and athletic adaptation. It specifically focuses on how NAC influences mitohormesis and sarcohormesis.
Vitamin E and Metabolic Health: Relevance of Interactions with Other Micronutrients,"Sijia Liao, Sylvia Oghogho Omage, Lisa Börmel, Stefan Kluge, Martin Schubert, Maria Wallert, Stefan ...",PMC9495493,PMC,2022-09-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495493/,This review examines vitamin E's interactions with other micronutrients and their impact on metabolic health. These interactions may explain discrepancies in clinical trials and influence vitamin E's physiological functions.
"Vitamin D Supplementation Has No Impact on Cardiorespiratory Fitness, but Improves Inflammatory Status in Vitamin D Deficient Young Men Engaged in Resistance Training","Lauri Savolainen, Saima Timpmann, Martin Mooses, Luule Medijainen, Lisette Tõnutare, Frederik Ross, ...",PMC9787541,Nutrients,2022-12-13,https://doi.org/10.3390/nu14245302,Vitamin D supplementation was studied in deficient young men undergoing resistance training. It improved inflammatory status but did not affect cardiorespiratory fitness.
Mitochondria-targeted antioxidant supplementation improves 8 km time trial performance in middle-aged trained male cyclists,"S. C. Broome, A. J. Braakhuis, C. J. Mitchell, T. L. Merry",PMC8379793,Journal of the International Society of Sports Nutrition,2021-08-21,https://doi.org/10.1186/s12970-021-00454-0,This study investigated the effect of MitoQ supplementation on cycling performance in trained male cyclists. MitoQ supplementation improved 8km time trial performance and increased average power output.
Diclofenac Administration after Physical Training Blunts Adaptations of Peripheral Systems and Leads to Losses in Exercise Performance: In Vivo and In Silico Analyses,"Rômulo Pillon Barcelos, Frederico Diniz Lima, Aline Alves Courtes, Ingrid Kich da Silva, Jose Eduard...",PMC8389246,Antioxidants,2021-08-04,https://doi.org/10.3390/antiox10081246,"This study investigated diclofenac's impact on exercise adaptations in rats. Diclofenac blunted exercise-induced performance gains and tissue adaptations, despite reducing inflammation."
Housing temperature influences exercise training adaptations in mice,"Steffen H. Raun, Carlos Henriquez-Olguín, Iuliia Karavaeva, Mona Ali, Lisbeth L. V. Møller, Witold K...",PMC7096511,Nature Communications,2020-03-25,https://doi.org/10.1038/s41467-020-15311-y,"This study investigated how housing temperature affects exercise training adaptations in mice. Thermoneutral housing reduced exercise-induced improvements in insulin action, energy expenditure, and body composition, indicating training adaptations are temperature-dependent."
Combined Effects of Exercise Training and Nutritional Supplementation in Cancer Patients in the Context of the COVID-19: A Perspective Study,"Mahdieh Molanouri Shamsi, Alieh Vahed, AmirHossin Ahmadi Hekmatikar, Katsuhiko Suzuki",PMC8959344,PMC,2022-03-09,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8959344/,This perspective study examines how exercise and nutritional supplements might affect cancer patients' COVID-19 risk. Combining these interventions could boost immune responses against COVID-19 and potentially improve vaccine efficacy.
"Cross-Sectional Associations Between Dietary Antioxidant Vitamins C, E and Carotenoid Intakes and Sarcopenic Indices in Women Aged 18–79 Years","A. A. Welch, A. Jennings, E. Kelaiditi, J. Skinner, C. J. Steves",PMC7072069,PMC,2019-12-07,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7072069/,"This study examined the relationship between dietary antioxidant vitamin intake and sarcopenic indices in women. Higher vitamin C and carotenoid intake was associated with greater skeletal muscle mass and power, especially in younger women."
"Supplementation of L-Arginine, L-Glutamine, Vitamin C, Vitamin E, Folic Acid, and Green Tea Extract Enhances Serum Nitric Oxide Content and Antifatigue Activity in Mice","Yi-Ming Chen, Huashuai Li, Yen-Shuo Chiu, Chi-Chang Huang, Wen-Chyuan Chen",PMC7171648,Evidence-based Complementary and Alternative Medicine : eCAM,2020-01-01,https://doi.org/10.1155/2020/8312647,"A combined extract of L-arginine, L-glutamine, vitamins C and E, folic acid, and green tea extract was administered to mice. This supplementation increased nitric oxide content and improved exercise performance, suggesting an antifatigue effect."
Exercise Training Combined with  Bifidobacterium Longum  OLP-01 Supplementation Improves Exercise Physiological Adaption and Performance,"Wen-Ching Huang, Yi-Ju Hsu, Chi-Chang Huang, Hsuan-Chen Liu, Mon-Chien Lee",PMC7231274,Nutrients,2020-04-19,https://doi.org/10.3390/nu12041145,"This study investigated the effects of exercise training combined with *Bifidobacterium longum* OLP-01 supplementation in mice. The combination significantly improved exercise performance, reduced fatigue markers, and ameliorated exercise-induced inflammation and injury."
Endurance Training Depletes Antioxidant System but Does Not Affect Endothelial Functions in Women with Abdominal Obesity: A Randomized Trial with a Comparison to Endurance-Strength Training,"Małgorzata Jamka, Paweł Bogdański, Patrycja Krzyżanowska-Jankowska, Anna Miśkiewicz-Chotnicka, Joann...",PMC8068807,Journal of Clinical Medicine,2021-04-12,https://doi.org/10.3390/jcm10081639,"Endurance and endurance-strength training were compared in abdominally obese women. Endurance training depleted antioxidant systems but did not affect endothelial function, unlike endurance-strength training."
Vitamin C and Cardiovascular Disease: An Update,"Marco B. Morelli, Jessica Gambardella, Vanessa Castellanos, Valentina Trimarco, Gaetano Santulli",PMC7761826,PMC,2020-12-03,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7761826/,"This review assesses studies on vitamin C's role in cardiovascular and cerebrovascular diseases. It discusses potential benefits, pitfalls, and controversies in this research area."
Impact of exercise training and supplemental oxygen on submaximal exercise performance in patients with COPD,"Daniel Neunhäuserer, Bernhard Reich, Barbara Mayr, Bernhard Kaiser, Bernd Lamprecht, David Niedersee...",PMC7984048,Scandinavian Journal of Medicine & Science in Sports,2020-11-20,https://doi.org/10.1111/sms.13870,"This study examined the effects of exercise training with and without supplemental oxygen on COPD patients' submaximal exercise performance. Exercise training improved exercise tolerance and capacity, with supplemental oxygen having minimal additional benefits."
"Astaxanthin-, β-Carotene-, and Resveratrol-Rich Foods Support Resistance Training-Induced Adaptation","Aki Kawamura, Wataru Aoi, Ryo Abe, Yukiko Kobayashi, Masashi Kuwahata, Akane Higashi",PMC7830030,PMC,2021-01-14,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7830030/,"This study investigated the effects of resistance training with nutrient-rich foods on muscle adaptation in men. Consuming foods rich in astaxanthin, β-carotene, and resveratrol enhanced strength and metabolic improvements from training."
Effects of Rhodiola Rosea Supplementation on Exercise and Sport: A Systematic Review,"Yao Lu, Bin Deng, Luhua Xu, Hanjiao Liu, Yinzhi Song, Fengxia Lin",PMC9021834,PMC,2022-04-07,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9021834/,This systematic review evaluated Rhodiola rosea supplementation for exercise and sport. Most studies found it positively impacts athletic ability and performance with no significant adverse effects.
The effects of endogenously‐ and exogenously‐induced hyperketonemia on exercise performance and adaptation,"David J. Dearlove, Adrian Soto Mota, David Hauton, Katherine Pinnick, Rhys Evans, Jack Miller, Roman...",PMC9133544,Physiological Reports,2022-05-25,https://doi.org/10.14814/phy2.15309,"This study compared exercise capacity and adaptation with carbohydrate-rich, ketone-supplemented, and ketogenic diets. Ketone supplementation improved exercise capacity, while a ketogenic diet impaired it and reduced insulin sensitivity."
Prevention of Teratogenesis in Pregnancies of Obese Rats by Vitamin E Supplementation,"Martin Alcala, Victoria E. Bolado, Isabel Sánchez-Vera, Sonia Clapés, Francisco Dasí, Guillermo Sáez...",PMC8389020,Antioxidants,2021-07-23,https://doi.org/10.3390/antiox10081173,"Obese rats were supplemented with vitamin E to investigate its effect on teratogenesis. Vitamin E prevented malformations by maintaining maternal glutathione levels, which protected embryos from oxidative stress."
"Mitigating the Growth, Biochemical Changes, Genotoxic and Pathological Effects of Copper Toxicity in Broiler Chickens by Supplementing Vitamins C and E","Mohamed A. Hashem, Sahar S. Abd El Hamied, Eman M. A. Ahmed, Shimaa A. Amer, Mohamed E. El-Sharnouby",PMC8234185,Animals : an Open Access Journal from MDPI,2021-06-17,https://doi.org/10.3390/ani11061811,"This study investigated the effects of copper sulfate toxicity and vitamin C/E supplementation on broiler chickens. Vitamins C and E, especially when combined, helped mitigate the negative impacts of copper toxicity on growth and liver health."
Randomised Controlled Trial of Fish Oil Supplementation on Responsiveness to Resistance Exercise Training in Sarcopenic Older Women,"Natália Maira da Cruz Alves, Karina Pfrimer, Priscila Carvalho Santos, Ellen Cristini de Freitas, Th...",PMC9317261,PMC,2022-07-11,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9317261/,This randomized controlled trial examined fish oil's effect on resistance training in sarcopenic older women. Fish oil supplementation significantly enhanced muscle strength gains compared to placebo.
Effects of Resistance Training on the Redox Status of Skeletal Muscle in Older Adults,"Paulo H. C. Mesquita, Donald A. Lamb, Joshua S. Godwin, Shelby C. Osburn, Bradley A. Ruple, Johnatho...",PMC7996821,PMC,2021-02-26,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7996821/,Resistance training in older adults increased antioxidant enzyme activity and decreased oxidative damage in skeletal muscle. This suggests multi-level regulation of muscle redox status in response to training.
